id_text;document;sent_id;sentence;mdd_phrase_mdd_sentence;mdd_phrase_mhd_sentence
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;49;c'est la réalité.;1.75;1.0
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;50;parce que c'est xxx.;1.8;1.2
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;51;hum ben moi j'allais dire que c'est pas trois dimensions  xxx.;3.076923076923077;2.1538461538461537
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;52;ben moi des fois si. ben /c'est simplece soir/ par exemple euh j'ai peur du contrôle.;3.6;2.25
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;53;c'est pas celui-là qui c'est pas ceux qui sont plus intelligents qui réussissent.;3.0625;2.0
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;54;c'est ceux qui ne lâchent pas le morceau.;2.3333333333333335;1.6666666666666667
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;55;par exemple euh quelqu'un de très intelligent qui rate le bac.;2.5454545454545454;1.6363636363636365
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;56;il va pas il va pas chercher à le recommencer.;2.4;2.1
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;57;hum hum.;1.0;1.0
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;58;euh non moi j'ai pas d'idée.;2.125;1.25
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;59;ben ben moi je voulais euh au début euh il y a euh après un mois je voulais être pilote de moto.;3.391304347826087;2.0
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;60;euh non. hum  xxx.;2.2;1.4
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;61;elle veut pas de penser à demain.;2.142857142857143;1.5714285714285714
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;62;ben ben xxx.;2.0;1.0
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;63;donc euh on n'est pas euh continuer à à se passer des films un petit peu.;2.764705882352941;2.235294117647059
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;64;pendant que en fait on va rester ici.;2.375;1.25
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;65;ben à peu près avoir à peu p- déjà avoir euh plus de dix-huit ans.;2.6666666666666665;2.0
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;66;euh de d'avoir un travail.;2.5;1.8333333333333333
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;67;une maison ou un appartement et puis euh à partir de là on devient adulte.;2.933333333333333;1.8
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;68;euh pas trop.;1.3333333333333333;1.6666666666666667
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;69;ben en fait mon papa à à dix-neuf ans ou à vingt ans je sais plus je crois qu'il est.;3.5238095238095237;2.142857142857143
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;70;il est parti de chez mes parents.;2.5714285714285716;1.4285714285714286
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;71;hum ben oui.;2.0;1.0
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;72;hum hum.;1.0;1.0
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;73;ben moi aussi mais moi si j'aime bien être petit aussi parce que ben je préfère un peu.;3.263157894736842;2.736842105263158
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;74;c'est euh ben je peux jouer euh je peux jouer avec mes copains et tout ça.;2.5294117647058822;2.7058823529411766
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;75;ben quand on est grand on a plus de responsabilités.;2.3;1.6
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;76;ben par exemple euh xxx payer les factures euh faire les courses et.;2.769230769230769;1.6153846153846154
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;77;sait pas encore.;2.0;1.0
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;78;non non par rapport aux sixièmes de l'année dernière euh.;2.3333333333333335;2.0
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;79;oui xxx. euh ouais.;1.8;1.4
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;80;hum xxx.;1.5;1.0
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;81;puis quatre heures il y a ils ont chopé quelques-uns  xxx.;2.4545454545454546;1.5454545454545454
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;82;on voul- euh ils voulaient leur apprendre c'est qui qui pouvait euh.;2.7857142857142856;2.4285714285714284
0;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Alexandre_11.0.txt;83;euh euh.;1.5;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;0;de question.;1.0;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;1;à ta maman.;1.3333333333333333;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;2;hum hum.;1.0;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;3;moi j'ai une soeur.;1.8;1.2
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;4;oh xxx.;1.0;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;5;ah alors est-ce que.;1.8;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;6;tu lui poses des questions parfois?. ben à. ben à nos parents.;2.5714285714285716;2.7857142857142856
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;7;à nos cousines.;1.3333333333333333;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;8;des fois non oui.;1.25;1.25
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;9;hum des fois c'est euh.;2.1666666666666665;1.1666666666666667
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;10;c'est pas secret.;1.75;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;11;mais il. hum xxx.;1.8;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;12;parce qu'elle parle des secrets aussi hein ?;2.25;1.375
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;13;Elfie.;1.0;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;14;d'accord et vous avez des secrets vous?. hum non.;2.8181818181818183;2.090909090909091
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;15;hum hum ben non parce que xxx parler.;3.125;1.75
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;16;quelques uns.;1.0;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;17;xxx  il m'a dit son secret.;2.2857142857142856;1.1428571428571428
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;18;et moi je lui ai dit à ma soeur.;2.7777777777777777;1.2222222222222223
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;19;quand même gentil avec ma soeur.;2.1666666666666665;1.5
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;20;non elle l'a gardé.;2.2;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;21;elle l'a juste.;1.5;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;22;et je connais.;1.3333333333333333;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;23;quand même sa copine.;1.5;1.25
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;24;oui il le garde lui aussi.;1.8333333333333333;1.1666666666666667
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;25;Allan mon nom.;2.0;1.3333333333333333
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;26;de famille c'est. m- moi j'en connais un xxx.;2.8333333333333335;1.8333333333333333
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;27;j'en connais un qui a treize ans.;2.125;2.125
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;28;il est dans xxx dans l'école.;2.2857142857142856;1.2857142857142858
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;29;ben je serais quand même euh.;2.6666666666666665;1.6666666666666667
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;30;le même petit garçon.;1.75;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;31;xxx des noms animaux.;2.0;1.5
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;32;xxx  moi j'en ai donné.;2.0;1.1666666666666667
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;33;si moi j'avais.;1.25;1.25
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;34;mais je l'aurais.;1.75;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;35;je trouve jamais de nom.;2.0;1.2
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;36;non c'était un ours.;2.2;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;37;ben elle est bien.;1.75;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;38;ben on le voit xxx.;1.8;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;39;faut faut le voir que si un. si xxx.;2.5;2.4
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;40;par exemple il y a un vrai dragon.;2.25;1.375
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;41;un xxx.;1.0;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;42;faudrait que ça existe plus ici.;2.5;1.8333333333333333
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;43;les dragons ça existe encore.;1.4;1.2
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;44;mais plus qui crachent le feu. non non.;2.3333333333333335;2.111111111111111
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;45;non ils cra- il y a encore des dragons mais ils.;2.8333333333333335;1.8333333333333333
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;46;plus le feu. hum ben moi moi j'étais en train xxx.;2.5384615384615383;1.4615384615384615
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;47;moi je crois aux dinosaures.;2.1666666666666665;1.3333333333333333
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;48;avant c'est sûr et puis ça existait avant.;2.5555555555555554;1.4444444444444444
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;49;ben ils le disent au journal des fois.;2.5;1.7
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;50;ils le disent en vrai. et que on va dans les euh.;3.076923076923077;1.7692307692307692
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;51;dans des trucs et on voit des cordes euh sq-. en squelette euh dinosaures.;2.642857142857143;2.2857142857142856
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;52;des des * des indices.;2.0;1.2
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;53;des  des os. on a des os de. oui oui on les a enterrés.;3.8125;1.625
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;54;le le nous.;1.3333333333333333;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;55;les dinos-. les animaux.;2.2;1.4
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;56;les maîtresses et. les oiseaux.;2.2;1.4
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;57;les arbres.;1.0;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;58;oui c'est vivant.;1.75;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;59;oui et les le soleil ça. ben oui quand il y a des fois.;2.6666666666666665;3.533333333333333
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;60;xxx bouger et si si on pose et.;3.0;1.625
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;61;c'est pas à cause du vent.;2.375;1.25
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;62;elle est vivant. et qui bouge. ben des fois.;2.727272727272727;1.8181818181818181
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;63;euh oui parce que. ils quand on l'achète.;3.3;3.2
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;64;il y a elle a elle peut avoir.;2.0;1.75
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;65;six mois après elle peut avoir euh trois ans.;1.8888888888888888;1.6666666666666667
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;66;comme les maisons il peut.;1.4;1.4
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;67;avoir des âges les maisons.;2.6;1.4
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;68;ben les a-. comme les les euh les guépards.;3.0;1.7777777777777777
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;69;ça c'est vivant hein?.;1.8;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;70;si ils fabriquent comme ça.;1.8;1.2
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;71;mais ils trouvent une une une maison.;2.2857142857142856;1.2857142857142858
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;72;ils l'a fabriquent pas ils l'a trouvent.;2.6666666666666665;1.3333333333333333
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;73;il y a des animaux qui creusent.;2.0;1.5714285714285714
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;74;pour faire euh une maison.;2.0;1.2
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;75;hum ben.;1.5;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;76;je sais pas.;1.3333333333333333;1.0
1;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Allan_6.83.txt;77;ben euh non. euh ils à leurs pères.;3.4444444444444446;1.4444444444444444
