id_text;document;mdd_texte_mdd_text;mdd_texte_mhd_text
111;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.18-(1).txt;2.5793650793650795;1.7698412698412698
112;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.18.txt;2.2933333333333334;1.488888888888889
113;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.25.txt;2.5864661654135337;1.518796992481203
114;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.36-(1).txt;2.4;1.54
115;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.36-(2).txt;2.6582278481012658;1.7278481012658229
116;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.36.txt;2.518324607329843;1.544502617801047
117;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.38-(1).txt;2.9679144385026737;1.9358288770053476
118;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.38-(2).txt;3.020408163265306;1.5510204081632653
119;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.38.txt;2.7545454545454544;1.8727272727272728
120;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.48-(1).txt;2.766798418972332;1.7233201581027668
121;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.48.txt;2.76;1.8857142857142857
122;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.53.txt;2.8656716417910446;1.8756218905472637
123;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.72.txt;2.694915254237288;1.721549636803874
124;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.8-(1).txt;2.9411764705882355;1.7439446366782008
125;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Vincent_4.8.txt;2.592274678111588;1.553648068669528
