id_text;document;mdd_texte_mdd_text;mdd_texte_mhd_text
15;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_cadeaux_bon_08.tei_corpo2.tei_corpo.txt;2.9610630407911;2.151421508034611
16;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_cafe_leg_06.tei_corpo2.tei_corpo.txt;3.0741023682200153;2.1512605042016806
17;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_carr_mar_06.tei_corpo2.tei_corpo.txt;3.422436459246275;2.9263803680981595
18;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_chee_alb_sd.tei_corpo2.tei_corpo.txt;3.420391061452514;2.916201117318436
19;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_christine_pru.tei_corpo2.tei_corpo.txt;2.972466315172818;1.9929701230228472
20;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_conv_cai_06.tei_corpo2.tei_corpo.txt;3.05255179383527;2.1591712986356746
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_conversation_kri_08_part1.tei_corpo2.tei_corpo.txt;3.1590346534653464;2.139851485148515
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_conversation_kri_08_part2.tei_corpo2.tei_corpo.txt;3.1664670658682637;2.178443113772455
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_conversation_mat_08.tei_corpo2.tei_corpo.txt;3.094142259414226;2.2397489539748956
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_coree_ghu_14.tei_corpo2.tei_corpo.txt;2.920297748729121;1.9241103848946985
25;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_corpus_kem_12.tei_corpo2.tei_corpo.txt;2.7240902809765086;2.157531091662828
26;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_corpus_las_12.tei_corpo2.tei_corpo.txt;2.7863358040605863;1.8179181437318723
27;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_cours_mau_15.tei_corpo2.tei_corpo.txt;2.952670210073399;2.0779549481144013
28;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_dav_gan_06.tei_corpo2.tei_corpo.txt;2.9107551487414187;1.9302059496567505
29;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_decesprofesseur_sd.tei_corpo2.tei_corpo.txt;2.864065708418891;2.0550308008213554
30;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_democratie_ben_sd.tei_corpo2.tei_corpo.txt;3.218390804597701;2.389790398918188
31;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_deuilradio_sd.tei_corpo2.tei_corpo.txt;2.9587207140200817;2.247675715879509
32;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_dos_cou_14.tei_corpo2.tei_corpo.txt;3.051647124511446;2.164433277498604
33;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_ecoles_cim_13.tei_corpo2.tei_corpo.txt;2.7015602322206096;1.7608853410740204
34;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_emplois_gri_13.tei_corpo2.tei_corpo.txt;2.718918918918919;1.77325746799431
35;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_enfant_lem_10.tei_corpo2.tei_corpo.txt;3.2222982216142273;2.4124487004103967
36;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_ent_cha_06.tei_corpo2.tei_corpo.txt;3.1816443594646273;2.625239005736138
37;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_entrefilles_bou_13.tei_corpo2.tei_corpo.txt;2.58938706015891;1.666855845629966
38;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_erasmusespagne_sd.tei_corpo2.tei_corpo.txt;3.1065237945162307;2.1232272297510244
39;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_ergotherapie_sch.tei_corpo2.tei_corpo.txt;2.9208679004467135;2.10721123165284
40;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_escalade_mic.tei_corpo2.tei_corpo.txt;3.0457966028811008;2.2369382928402493
41;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_etudes_gil_13.tei_corpo2.tei_corpo.txt;3.0517825455718666;2.1196967252782706
42;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_etudes_rem_13.tei_corpo2.tei_corpo.txt;2.6161100196463654;1.6888015717092337
43;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_etudesmedecine_sim.tei_corpo2.tei_corpo.txt;2.8558178752107928;2.0109612141652615
44;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_etudiantes_jer_13.tei_corpo2.tei_corpo.txt;2.5963910881973855;1.7090775179524949
45;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_etudiantesalariee_sd.tei_corpo2.tei_corpo.txt;3.2185185185185183;2.2174603174603176
46;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_experiences_yer_12.tei_corpo2.tei_corpo.txt;2.9065484311050476;2.0336516598453844
47;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_famille_fer_08_1.tei_corpo2.tei_corpo.txt;3.2335640138408306;2.2828719723183393
48;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_famille_fer_08_2.tei_corpo2.tei_corpo.txt;3.1386782231852655;2.23943661971831
49;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_famille_lem_13.tei_corpo2.tei_corpo.txt;2.813250944043941;1.9663577068314453
50;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_famille_pru.tei_corpo2.tei_corpo.txt;3.006581112207963;2.0908193484698914
51;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_famille_ren_12.tei_corpo2.tei_corpo.txt;2.7829864619114972;1.830470802182259
52;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_fete_lec_07.tei_corpo2.tei_corpo.txt;3.1531866247499285;2.454415547299228
53;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_film_tre_15.tei_corpo2.tei_corpo.txt;2.8338051623646963;1.8546211490424647
54;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_foot_mar_12.tei_corpo2.tei_corpo.txt;2.748059508408797;1.8521992238033635
55;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_footballeurprofessionnel_sd.tei_corpo2.tei_corpo.txt;3.100940128649184;2.1128154379020287
56;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_fraise_ber_13.tei_corpo2.tei_corpo.txt;2.92898855407615;1.9364634431207661
57;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_garcons_tou_15.tei_corpo2.tei_corpo.txt;2.7496977025392986;1.8473397823458282
58;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_grandsparents_bar_13.tei_corpo2.tei_corpo.txt;2.7806048967834855;1.7801248199711954
59;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_hamster_phi_12.tei_corpo2.tei_corpo.txt;2.70547323858482;1.7925612337465981
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_hopital_bon_12.tei_corpo2.tei_corpo.txt;2.844716692189893;1.883614088820827
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_how_pro_14.tei_corpo2.tei_corpo.txt;2.9812039624079247;1.9105918211836423
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_hus_hus_sd.tei_corpo2.tei_corpo.txt;2.9668141592920354;2.004424778761062
63;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_infirmier_aud_14.tei_corpo2.tei_corpo.txt;3.2933419105821806;2.1769057574782886
64;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_jeu_thi_14.tei_corpo2.tei_corpo.txt;3.1954674220963173;2.179036827195467
65;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_joueurmusique_02.tei_corpo2.tei_corpo.txt;3.095787525851747;2.24414934146076
66;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_lecturecroco_sd.tei_corpo2.tei_corpo.txt;0;0
67;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_loisirs_nat_06.tei_corpo2.tei_corpo.txt;3.1114893617021275;2.2108936170212767
68;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_mai_web_07.tei_corpo2.tei_corpo.txt;3.0550964187327825;2.311688311688312
69;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_mariage_elo_14.tei_corpo2.tei_corpo.txt;2.94721689059501;2.0544625719769676
70;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_masc_dom_sd.tei_corpo2.tei_corpo.txt;2.922817173178968;1.9329474191992282
71;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_metiers_pue_12.tei_corpo2.tei_corpo.txt;2.688584279288927;1.792246733775969
72;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_micr_bou_08.tei_corpo2.tei_corpo.txt;3.0298719772403984;2.289236605026079
73;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_nat_hou_07.tei_corpo2.tei_corpo.txt;3.278159931212382;2.3907996560619087
74;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_nesrine1_sed.tei_corpo2.tei_corpo.txt;2.9698600645855757;1.8686759956942949
75;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_nonno_crz_14.tei_corpo2.tei_corpo.txt;2.7861710631494803;1.9364508393285371
76;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_nourriture_des_07.tei_corpo2.tei_corpo.txt;2.6940298507462686;1.9104477611940298
77;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_papi_mar_14.tei_corpo2.tei_corpo.txt;2.9997689463955637;1.9840573012939002
78;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_parents_esp_14.tei_corpo2.tei_corpo.txt;2.7065880439202927;1.733428222854819
79;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_paternel_gos_14.tei_corpo2.tei_corpo.txt;2.9815404201145768;2.0526204116274136
80;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_photographie_cou_14.tei_corpo2.tei_corpo.txt;2.8219456438912878;2.1214122428244857
81;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_police_mar_14.tei_corpo2.tei_corpo.txt;2.949253023476405;1.951150106710932
82;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_politique_car_14.tei_corpo2.tei_corpo.txt;3.0685164212910534;2.1792185730464326
83;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_politique_ham_15.tei_corpo2.tei_corpo.txt;2.8042468480424683;1.8493696084936961
84;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_pri_mam_06.tei_corpo2.tei_corpo.txt;3.4870466321243523;4.02245250431779
85;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_professeur_cez_08.tei_corpo2.tei_corpo.txt;2.715481171548117;1.8368200836820083
86;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_psychologie_rou_13.tei_corpo2.tei_corpo.txt;2.772711142654365;1.9134137686302342
87;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_rae_ash_sd.tei_corpo2.tei_corpo.txt;3.528239202657807;2.7093023255813953
88;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_raei_leh_sd.tei_corpo2.tei_corpo.txt;3.444630171333055;2.4638529043042205
89;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_rdvdansunbar_lor_13.tei_corpo2.tei_corpo.txt;2.7806167400881057;1.816740088105727
90;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_repas_fel_13.tei_corpo2.tei_corpo.txt;2.643751534495458;1.7380309354284311
91;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_reso_rich_06.tei_corpo2.tei_corpo.txt;2.882547559966915;2.0057899090157156
92;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_rock_baz_sd.tei_corpo2.tei_corpo.txt;2.88394584139265;2.1319148936170214
93;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_salledebain_sch_13.tei_corpo2.tei_corpo.txt;2.436216079127568;1.5660664468678671
94;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_separation_per_14.tei_corpo2.tei_corpo.txt;3.0493537015276146;2.0168429298864083
95;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_showgirl_vos_15.tei_corpo2.tei_corpo.txt;2.8021778584392014;1.8076225045372052
96;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_siderurgie_guy_10.tei_corpo2.tei_corpo.txt;3.069128787878788;2.2831439393939394
97;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_siderurgie_mar_10.tei_corpo2.tei_corpo.txt;3.0431654676258995;2.859077443927211
98;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_siderurgie_per_10.tei_corpo2.tei_corpo.txt;3.124382207578254;2.3105436573311366
99;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_sousse_bur.tei_corpo2.tei_corpo.txt;3.105841613971695;2.0603733815115928
100;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_spiritualite_cel_14.tei_corpo2.tei_corpo.txt;2.9788755281117973;2.0064998375040624
101;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_sports_pet_07.tei_corpo2.tei_corpo.txt;2.9953917050691246;2.144393241167435
102;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_stag_bad_08.tei_corpo2.tei_corpo.txt;3.3925798101811906;2.8429680759275238
103;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_stage_son_12.tei_corpo2.tei_corpo.txt;2.945717993079585;2.065743944636678
104;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_teatime_lam_12.tei_corpo2.tei_corpo.txt;2.8237011091652073;1.8966725043782837
105;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_tel_maz_07.tei_corpo2.tei_corpo.txt;3.3472803347280333;2.6317991631799162
106;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_telephone_lam_13.tei_corpo2.tei_corpo.txt;3.093775262732417;2.0618431689571546
107;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_testssncf_qab_12.tei_corpo2.tei_corpo.txt;2.9584799437016187;1.9616467276565799
108;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_tourisme_arn_15.tei_corpo2.tei_corpo.txt;2.7134864546525326;1.8686690223792697
109;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_tunisie_mun_08.tei_corpo2.tei_corpo.txt;2.752261306532663;1.8987437185929648
110;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_vampiretatouage_sd.tei_corpo2.tei_corpo.txt;0;0
111;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_voyage_con_15.tei_corpo2.tei_corpo.txt;3.2866572371522866;2.1973125884016973
112;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_voyage_gou_13.tei_corpo2.tei_corpo.txt;2.6609848484848486;1.7167207792207793
113;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_voyage_hab_14.tei_corpo2.tei_corpo.txt;2.832627118644068;1.8734866828087167
114;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_voyage_leo_13.tei_corpo2.tei_corpo.txt;2.584160421308487;1.6212274660725137
115;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_voyage_mel_15.tei_corpo2.tei_corpo.txt;2.6146005509641874;1.6702479338842975
116;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Conversations_voyages_ric_06.tei_corpo2.tei_corpo.txt;3.0573089700996676;2.1266611295681064
117;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Cours_comptines_cou_10.tei_corpo2.tei_corpo.txt;3.16547131147541;2.5824795081967213
118;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Cours_confavc_dau_12.tei_corpo2.tei_corpo.txt;3.017480409885473;2.3954189270644966
119;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Cours_gothique_cho_12.tei_corpo2.tei_corpo.txt;3.0803604956815622;2.148704468644386
120;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Cours_groupe_sav_10.tei_corpo2.tei_corpo.txt;2.6736314249895528;1.6870037609694943
121;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Cours_politique_rem_12.tei_corpo2.tei_corpo.txt;3.0640293637846656;2.3315660685154977
122;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_1crossfit_mao_15.tei_corpo2.tei_corpo.txt;2.672501151543068;1.8392445877475818
123;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_2crossfit_mao_15.tei_corpo2.tei_corpo.txt;2.484029484029484;1.5855855855855856
124;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_39_45_eva_14.tei_corpo2.tei_corpo.txt;3.037089871611983;2.0199714693295294
125;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_accident_cat_14.tei_corpo2.tei_corpo.txt;3.14024024024024;2.039039039039039
126;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_ago_ram_07.tei_corpo2.tei_corpo.txt;2.7963558413719185;1.9892818863879957
127;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_alg_jac_06.tei_corpo2.tei_corpo.txt;2.888779041028176;2.0316361838853187
128;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_apprendreaulycee.tei_corpo2.tei_corpo.txt;3.0949640287769786;2.4489208633093527
129;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_aqua_05.tei_corpo2.tei_corpo.txt;2.9961986822098328;2.2665990876837303
130;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_architecte_pie_13.tei_corpo2.tei_corpo.txt;2.9389905712701054;2.098724348308375
131;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_australie_mes_sd.tei_corpo2.tei_corpo.txt;3.4191063174114023;2.018181818181818
132;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_bmx_min.tei_corpo2.tei_corpo.txt;3.241826923076923;2.2802884615384613
133;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_boxe_sd.tei_corpo2.tei_corpo.txt;2.986683988307892;2.017862942513803
134;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_cartables_bar_08.tei_corpo2.tei_corpo.txt;2.864116471595775;1.987153868113046
135;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_cha_hey_07.tei_corpo2.tei_corpo.txt;3.521424596549805;2.531441291040623
136;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_cine_sao_07.tei_corpo2.tei_corpo.txt;3.4474650991917706;2.5664952240999264
137;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_comb_bach_08.tei_corpo2.tei_corpo.txt;3.2897301349325336;2.754497751124438
138;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_communication_bon_sd.tei_corpo2.tei_corpo.txt;0;0
139;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_deltaplane_tus.tei_corpo2.tei_corpo.txt;3.183289124668435;2.231167108753316
140;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_educ_pot_08.tei_corpo2.tei_corpo.txt;3.235625251306795;2.3831926015279454
141;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_emploi_cha_08.tei_corpo2.tei_corpo.txt;2.9922506738544477;2.242587601078167
142;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_employeducnrs.tei_corpo2.tei_corpo.txt;3.2412403100775196;2.2127131782945737
143;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_explorationssonores.tei_corpo2.tei_corpo.txt;2.97592778335005;2.2617853560682044
144;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_gestapo_sd.tei_corpo2.tei_corpo.txt;3.157303370786517;2.2668539325842696
145;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_guerre_coc_sd.tei_corpo2.tei_corpo.txt;3.3398158684183303;2.526223233681597
146;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_hallucinogenes_cag_03.tei_corpo2.tei_corpo.txt;0;0
147;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_homosexualite_bas_15.tei_corpo2.tei_corpo.txt;2.68733153638814;1.7301587301587302
148;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextadu/adu-Adultes_Entretiens_homosexualite_fer_15.tei_corpo2.tei_corpo.txt;2.7433938893476464;1.9050371593724196
