voilà	FNO	voilà
Chatounette	NOM	<unknown>
et	KON	et
le	DET:def	le
rouge	NOM	rouge
dit	VER:pper	dire
monsieur	NOM	monsieur
Culbuto	ADV	<unknown>
j'	PRO:cls	je
aime	VER:pres	aimer
toutes	DET:pre	tout
les	DET:def	le
couleurs	NOM	couleur
dit	VER:pper	dire
Oui-Oui	NOM	<unknown>
en	PRP	en
riant	VER:ppre	rire
mais	KON	mais
il	PRO:cls	il
n'	ADV	ne
a	AUX:pres	avoir
pas	ADV	pas
plu	VER:pper	plaire|pleuvoir
alors	ADV	alors
d'	PRP	un
où	PRO:rel	où
vient	VER:pres	venir
cet	DET:dem	ce
arc-en-ciel	NOM	<unknown>
.	NOM:sig	<unknown>
dit	VER:pper	dire
Oui-Oui	NOM	<unknown>
là	ADV	là
là	ADV	là
.	VER:simp	<unknown>
oui	FNO	oui
et	KON	et
à	PRP	à
ton	DET:pos	ton
avis	NOM	avis
monsieur	NOM	monsieur
Culbuto	ADV	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
lequel	PRO:rel	lequel
.	NAM	<unknown>
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
c'	PRO:cls	ce
est	VER:pres	être
lui	PRO:clo	lui
.	VER:infi	<unknown>
tu	PRO:cls	tu
penses	VER:pres	penser
.	NAM	<unknown>
oui	FNO	oui
oui	FNO	oui
.	NAM	<unknown>
et	KON	et
mademoiselle	NOM	mademoiselle
Chatounette	NOM	<unknown>
.	VER:pres	<unknown>
pourquoi	PRO:int	pourquoi
.	NOM:sig	<unknown>
parce	TRC	parce
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
chat	NOM	chat
bah	INT	bah
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
chat	NOM	chat
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
arc-en-ciel	NOM	<unknown>
magique	ADJ	magique
dit	VER:pper	dire
Oui-Oui	NOM	<unknown>
tu	PRO:cls	tu
con-	VER:cond	<unknown>
non	FNO	non
pardon	FNO	pardon
xxx	NOM	<unknown>
Potiron	NOM	potiron
roh	NOM	<unknown>
là	ADV	là
eh	INT	eh
tu	PRO:cls	tu
pourrais	VER:cond	pouvoir
lire	VER:infi	lire
à	PRP	à
ma	DET:pos	mon
place	NOM	place
hein	INT	hein
.	NAM	<unknown>
hum	FNO	hum
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
arc-en-ciel	ADJ	<unknown>
magique	ADJ	magique
Oui-Oui	NOM	<unknown>
dit	VER:pper	dire
Potiron	NOM	potiron
il	PRO:cls	il
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
besoin	NOM	besoin
de	PRP	de
pluie	NOM	pluie
il	PRO:cls	il
apparaît	VER:pres	apparaître
quand	KON	quand
il	PRO:clsi	il
en	PRO:clo	en
a	VER:pres	avoir
envie	NOM	envie
et	KON	et
rend	VER:pres	rendre
les	DET:def	le
gens	NOM	gens
heureux	ADJ	heureux
ajouta	VER:simp	ajouter
mademoiselle	NOM	mademoiselle
Chatounette	NOM	<unknown>
je	PRO:cls	je
le	PRO:clo	le
sais	VER:pres	savoir
car	NOM	car
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
déjà	ADV	déjà
vu	VER:pper	voir
apparaître	VER:infi	apparaître
au	PRP:det	au
même	ADJ	même
moment	NOM	moment
les	DET:def	le
vilains	ADJ	vilain
lutins	NOM	lutin
arrivèrent	VER:simp	arriver
c'	PRO:cls	ce
est	VER:pres	être
lui	PRO:ton	lui
c'	PRO:cls	ce
est	VER:pres	être
eux	PRO:ton	eux
les	DET:def	le
méchants	ADJ	méchant
oui	FNO	oui
je	PRO:cls	je
pense	VER:pres	penser
aussi	ADV	aussi
ils	PRO:cls	il
ont	VER:pres	avoir
pas	ADV	pas
l'	DET:def	le
air	NOM	air
très	ADV	très
gentils	ADJ	gentil
hein	INT	hein
.	NAM	<unknown>
tu	PRO:cls	tu
as	AUX:pres	avoir
vu	VER:pper	voir
la	DET:def	le
tête	NOM	tête
qu'	KON	que
il	PRO:cls	il
fait	VER:pres	faire
mais	KON	mais
lui	PRO:ton	lui
aussi	ADV	aussi
il	PRO:cls	il
est	VER:pres	être
méchant	ADJ	méchant
ouais	FNO	ouais
je	PRO:cls	je
pense	VER:pres	penser
à	PRP	à
mon	DET:pos	mon
avis	NOM	avis
c'	PRO:cls	ce
est	VER:pres	être
des	DET:ind	un
copains	NOM	copain
méchants	ADJ	méchant
pff	INT	pff
heureux	ADJ	heureux
Finaud	ADJ	finaud
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
chaudron	NOM	chaudron
rempli	VER:pper	remplir
d'	PRP	un
or	NOM	or
caché	VER:pper	cacher
au	PRP:det	au
pied	NOM	pied
de	PRP	de
l'	DET:def	le
arc-en-ciel	NOM	<unknown>
et	KON	et
quand	KON	quand
nous	PRO:cls	nous
l'	PRO:clo	le
aurons	VER:futu	avoir
trouvé	VER:pper	trouver
là	ADV	là
nous	PRO:cls	nous
serons	VER:futu	être
heureux	ADJ	heureux
dit	VER:pres	dire
Sournois	ADJ	sournois
car	NOM	car
nous	PRO:cls	nous
serons	VER:futu	être
riches	ADJ	riche
oh	INT	oh
sûrement	ADV	sûrement
pas	ADV	pas
dit	VER:pper	dire
le	DET:def	le
gendarme	NOM	gendarme
parce	TRC	parce
que	KON	que
vous	PRO:cls	vous
allez	VER:pres	aller
me	PRO:clo	me
suivre	VER:infi	suivre
tout	ADV	tout
de	PRP	de
suite	NOM	suite
à	PRP	à
la	DET:def	le
gendarmerie	NOM	gendarmerie
mademoiselle	NOM	mademoiselle
Chatounette	NOM	<unknown>
m'	PRO:clo	me
a	AUX:pres	avoir
dit	VER:pper	dire
que	KON	que
vous	PRO:cls	vous
lui	PRO:clo	lui
aviez	AUX:impf	avoir
encore	ADV	encore
volé	VER:pper	voler
ses	DET:pos	son
tartes	NOM	tarte
et	KON	et
en	PRP	en
plus	ADV	plus
c'	PRO:cls	ce
est	VER:pres	être
des	DET:ind	un
voleurs	NOM	voleur
pas	ADV	pas
bien	ADV	bien
hum	FNO	hum
tu	PRO:cls	tu
as	AUX:pres	avoir
jamais	ADV	jamais
volé	VER:pper	voler
hein	INT	hein
.	NAM	<unknown>
non	FNO	non
tu	PRO:cls	tu
as	AUX:pres	avoir
jamais	ADV	jamais
volé	VER:pper	voler
les	DET:def	le
tartes	NOM	tarte
à	PRP	à
mademoiselle	NOM	mademoiselle
Chatounette	NOM	<unknown>
et	KON	et
il	PRO:cls	il
emmena	VER:simp	emmener
les	DET:def	le
vilains	ADJ	vilain
lutins	NOM	lutin
qui	PRO:rel	qui
protestaient	VER:impf	protester
vivement	ADV	vivement
Oui-Oui	NOM	<unknown>
semblait	VER:impf	sembler
rêveur	ADJ	rêveur
Oui-Oui	NOM	<unknown>
dit	VER:pper	dire
Bouboule	VER:pres	boubouler
tu	PRO:cls	tu
crois	VER:pres	croire
vraiment	ADV	vraiment
cette	DET:dem	ce
histoire	NOM	histoire
de	PRP	de
chaudron	NOM	chaudron
rempli	VER:pper	remplir
d'	PRP	un
or	NOM	or
.	NAM	<unknown>
tu	PRO:cls	tu
y	PRO:clo	y
crois	VER:pres	croire
toi	PRO:ton	toi
.	NAM	<unknown>
tu	PRO:cls	tu
crois	VER:pres	croire
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
remp-	TRC	<unknown>
des	DET:ind	un
chaudrons	NOM	chaudron
remplis	VER:pper	remplir
d'	PRP	un
or	NOM	or
aux	PRP:det	au
pieds	NOM	pied
des	PRP:det	du
arc-en-ciel	NOM	<unknown>
.	NAM	<unknown>
non	FNO	non
peut-être	ADV	peut-être
bah	INT	bah
oui	FNO	oui
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
bah	INT	bah
moi	PRO:ton	moi
non	FNO	non
plus	ADV	plus
peut-être	ADV	peut-être
qu'	KON	que
un	DET:ind	un
jour	NOM	jour
on	PRO:cls	on
le	PRO:clo	le
verra	VER:futu	voir
viens	VER:pres	venir
avec	PRP	avec
moi	PRO:ton	moi
dit	VER:pres	dire
viens	VER:impe	venir
avec	PRP	avec
moi	PRO:ton	moi
dit	VER:pres	dire
Oui-Oui	NOM	<unknown>
en	PRP	en
souriant	VER:ppre	sourire
je	PRO:cls	je
viens	VER:pres	venir
d'	PRP	un
avoir	VER:infi	avoir
une	DET:ind	un
idée	NOM	idée
oh	INT	oh
c'	PRO:cls	ce
est	VER:pres	être
quoi	PRO:int	quoi
ça	PRO:ton	ça
?	NAM	<unknown>
tu	PRO:cls	tu
sais	VER:pres	savoir
comment	PRO:int	comment
ça	PRO:cls	ça
s'	PRO:clo	se
appelle	VER:pres	appeler
.	NAM	<unknown>
oui	FNO	oui
comme	KON	comme
le	DET:def	le
pompon	NOM	pompon
du	PRP:det	du
Père-Noël	NOM	<unknown>
ça	PRO:cls	ça
fait	VER:pres	faire
du	DET:par	du
bruit	NOM	bruit
.	NAM	<unknown>
oui	FNO	oui
comment	PRO:int	comment
ça	PRO:cls	ça
s'	PRO:clo	se
appelle	VER:pres	appeler
.	NAM	<unknown>
on	PRO:cls	on
dirait	VER:cond	dire
comme	KON	comme
une	DET:ind	un
cloche	NOM	cloche
comme	KON	comme
une	DET:ind	un
cloche	NOM	cloche
.	NAM	<unknown>
ça-	NOM	<unknown>
ça-	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
grelot	NOM	grelot
un	DET:ind	un
grelot	NOM	grelot
c'	PRO:cls	ce
est	VER:pres	être
on	PRO:cls	on
en	PRO:clo	en
a	VER:pres	avoir
à	PRP	à
l'	DET:def	le
école	NOM	école
des	PRP:det	du
grelots	NOM	grelot
ah	INT	ah
oui	FNO	oui
.	NAM	<unknown>
vous	PRO:cls	vous
faites	VER:pres	faire
quoi	INT	quoi
avec	PRP	avec
les	DET:def	le
grelots	NOM	grelot
.	NAM	<unknown>
on	PRO:cls	on
fait	VER:pres	faire
de	PRP	de
la	DET:def	le
gymnastique	NOM	gymnastique
vous	PRO:cls	vous
faites	VER:pres	faire
de	PRP	de
la	DET:def	le
gymnastique	NOM	gymnastique
avec	PRP	avec
des	DET:ind	un
grelots	NOM	grelot
oui	FNO	oui
on	PRO:cls	on
f-	TRC	f-
on	PRO:cls	on
on	PRO:cls	on
est	VER:pres	être
en	PRP	en
train	NOM	train
de	PRP	de
s'	PRO:clo	se
entraîner	VER:infi	entraîner
à	PRP	à
l'	DET:def	le
école	NOM	école
on	PRO:cls	on
est	VER:pres	être
en	PRP	en
train	NOM	train
de	PRP	de
faire	VER:infi	faire
de	PRP	de
la	DET:def	le
gym	NOM	<unknown>
et	KON	et
ça	PRO:ton	ça
vous	PRO:cls	vous
aide	VER:pres	aider
à	PRP	à
quoi	INT	quoi
les	DET:def	le
grelots	NOM	grelot
à	PRP	à
la	DET:def	le
gymnastique	NOM	gymnastique
.	NAM	<unknown>
bah	INT	bah
en	PRP	en
fait	NOM	fait
on	PRO:cls	on
est	VER:pres	être
en	PRP	en
train	NOM	train
xxx	NOM	<unknown>
à	PRP	à
l'	DET:def	le
école	NOM	école
on	PRO:cls	on
est	VER:pres	être
en	PRP	en
train	NOM	train
nous	PRO:ton	nous
on	PRO:cls	on
travaille	VER:pres	travailler
sur	PRP	sur
à	PRP	à
l'	DET:def	le
école	NOM	école
quand	KON	quand
on	PRO:cls	on
travaille	VER:pres	travailler
sur	PRP	sur
des	DET:ind	un
sur	PRP	sur
des	DET:ind	un
dessins	NOM	dessin
hum	FNO	hum
.	NAM	<unknown>
alors	ADV	alors
on	PRO:cls	on
s'	PRO:clo	se
entraine	VER:subp	<unknown>
à	PRP	à
faire	VER:infi	faire
des	DET:ind	un
dessins	NOM	dessin
avec	PRP	avec
des	DET:ind	un
grelots	NOM	grelot
.	NAM	<unknown>
oui	FNO	oui
maîtresse	NOM	maîtresse
faire	VER:infi	faire
des	DET:ind	un
grelots	NOM	grelot
en	PRP	en
peinture	NOM	peinture
han	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
la	DET:def	le
fête	NOM	fête
des	PRP:det	du
grands-mères	NOM	<unknown>
.	NAM	<unknown>
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
bientôt	ADV	bientôt
la	DET:def	le
fête	NOM	fête
des	PRP:det	du
grands-mères	NOM	<unknown>
.	NAM	<unknown>
oui	FNO	oui
mais	KON	mais
on	PRO:cls	on
les	PRO:clo	le
a	AUX:pres	avoir
mis	VER:pper	mettre
au	PRP:det	au
musée	NOM	musée
vous	PRO:cls	vous
avez	VER:pres	avoir
un	DET:ind	un
musée	NOM	musée
.	NAM	<unknown>
non	FNO	non
on-	NOM	<unknown>
on	PRO:cls	on
les	PRO:clo	le
met	VER:pres	mettre
mais	KON	mais
maîtresse	NOM	maîtresse
elle	PRO:cls	elle
nous	PRO:clo	nous
fait	VER:pres	faire
des	DET:ind	un
peintures	NOM	peinture
avec	PRP	avec
elle	PRO:ton	elle
puis	KON	puis
on	PRO:cls	on
les	PRO:clo	le
a	AUX:pres	avoir
mis	VER:pper	mettre
au	PRP:det	au
musée	NOM	musée
bah	INT	bah
dis	VER:pres	dire
donc	ADV	donc
t-	TRC	t-
vous	PRO:cls	vous
devez	VER:pres	devoir
être	VER:infi	être
fiers	ADJ	fier
de	PRP	de
votre	DET:pos	votre
travail	NOM	travail
hein	INT	hein
bah	INT	bah
on	PRO:cls	on
va	VER:pres	aller
aller	VER:infi	aller
voir	VER:infi	voir
avec	PRP	avec
les	DET:def	le
mamans	NOM	maman
han	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
ça	PRO:ton	ça
et	KON	et
aussi	ADV	aussi
les	DET:def	le
autres	ADJ	autre
écoles	NOM	école
on	PRO:cls	on
va	VER:pres	aller
aller	VER:infi	aller
voir	VER:infi	voir
les	DET:def	le
autres	ADJ	autre
écoles	NOM	école
ce	PRO:dem	ce
qu'	PRO:rel	que
ils	PRO:cls	il
ont	AUX:pres	avoir
fait	VER:pper	faire
c'	PRO:cls	ce
est	VER:pres	être
quand	KON	quand
que	KON	que
tu	PRO:cls	tu
vas	VER:pres	aller
voir	VER:infi	voir
ça	PRO:ton	ça
.	NAM	<unknown>
bah	INT	bah
euh	INT	euh
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
tu	PRO:cls	tu
sais	VER:pres	savoir
pas	ADV	pas
encore	ADV	encore
tu	PRO:cls	tu
crois	VER:pres	croire
que	KON	que
nous	PRO:ton	nous
on	PRO:cls	on
pourrait	VER:cond	pouvoir
venir	VER:infi	venir
voir	VER:infi	voir
aussi	ADV	aussi
.	VER:simp	<unknown>
bah	INT	bah
oui	FNO	oui
ah	INT	ah
ouais	FNO	ouais
.	NAM	<unknown>
et	KON	et
vous	PRO:cls	vous
faites	VER:pres	faire
quelque	ADJ	<unknown>
chose	NOM	chose
pour	PRP	pour
la	DET:def	le
la	DET:def	le
fête	NOM	fête
des	PRP:det	du
grands-mères	NOM	<unknown>
là	ADV	là
.	VER:simp	<unknown>
bah	INT	bah
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
encore	ADV	encore
c'	PRO:cls	ce
est	VER:pres	être
bientôt	ADV	bientôt
pourtant	ADV	pourtant
oui	FNO	oui
vous	PRO:cls	vous
faites	VER:pres	faire
pas	ADV	pas
pour	PRP	pour
la	DET:def	le
fête	NOM	fête
des	PRP:det	du
grands-mères	NOM	<unknown>
si	KON	si
moi	PRO:ton	moi
j'	PRO:cls	je
ai	AUX:pres	avoir
fait	VER:pper	faire
un	DET:ind	un
dessin	NOM	dessin
hum	FNO	hum
.	NAM	<unknown>
vite	ADV	vite
vite	ADV	vite
.	VER:simp	<unknown>
bah	INT	bah
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
geste	NOM	geste
qui	PRO:rel	qui
compte	VER:pres	compter
moi	PRO:ton	moi
j'	PRO:cls	je
ai	VER:pres	avoir
m'	PRO:clo	me
en	PRP	en
ce	DET:dem	ce
matin	NOM	matin
j'	PRO:cls	je
ai	VER:pres	avoir
j'	PRO:cls	je
en	PRO:clo	en
ai	AUX:pres	avoir
fait	VER:pper	faire
un	DET:ind	un
vite	ADV	vite
pour	PRP	pour
la	DET:def	le
fête	NOM	fête
des	PRP:det	du
grands-mères	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
bon	INT	bon
on	PRO:cls	on
continue	VER:pres	continuer
le	DET:def	le
le	DET:def	le
livre	NOM	livre
.	NOM:sig	<unknown>
Oui-Oui	VER:pper	<unknown>
emmena	VER:simp	emmener
Bouboule	VER:pres	boubouler
à	PRP	à
l'	DET:def	le
aéroport	NOM	aéroport
d-	TRC	d-
de	PRP	de
Miniville	NOM	<unknown>
les	DET:def	le
vilains	NOM	vilain
lutins	ADJ	lutin
avaient	VER:impf	avoir
au	PRP:det	au
moins	ADV	moins
raison	NOM	raison
sur	PRP	sur
un	DET:ind	un
point	NOM	point
dit	VER:pper	dire
Bouboule	VER:pres	boubouler
ce	PRO:dem	ce
serait	VER:cond	être
vraiment	ADV	vraiment
magnifique	ADJ	magnifique
de	PRP	de
posséder	VER:infi	posséder
tout	DET:pre	tout
cet	DET:dem	ce
or	NOM	or
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
ça	PRO:ton	ça
que	PRO:rel	que
nous	PRO:clo	nous
partons	VER:pres	partir
à	PRP	à
la	DET:def	le
chasse	NOM	chasse
au	PRP:det	au
trésor	NOM	trésor
annonça	VER:simp	annoncer
Oui-Oui	NOM	<unknown>
han	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
trop	ADV	trop
bien	ADV	bien
les	DET:def	le
chasses	NOM	chasse
au	PRP:det	au
trésor	NOM	trésor
tu	PRO:cls	tu
en	PRO:clo	en
fais	VER:pres	faire
toi	PRO:ton	toi
de	PRP	de
temps	NOM	temps
en	PRP	en
temps	NOM	temps
.	NAM	<unknown>
bah	INT	bah
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
hein	INT	hein
?	NAM	<unknown>
moi	PRO:ton	moi
j'	PRO:cls	je
aimais	VER:impf	aimer
bien	ADV	bien
quand	KON	quand
j'	PRO:cls	je
étais	VER:impf	être
petite	ADJ	petit
j'	PRO:cls	je
en	PRO:clo	en
faisais	VER:impf	faire
tout	DET:pre	tout
le	DET:def	le
temps	NOM	temps
et	KON	et
il	PRO:clsi	il
se	PRO:clo	se
mit	VER:simp	mettre
à	PRP	à
chanter	VER:infi	chanter
qui	PRO:int	qui
ne	ADV	ne
voudrait	VER:cond	vouloir
pas	ADV	pas
d'	PRP	un
une	DET:ind	un
maison	NOM	maison
en	PRP	en
or	NOM	or
sous	PRP	sous
un	DET:ind	un
beau	ADJ	beau
chêne	NOM	chêne
argenté	ADJ	argenté
ce	PRO:cls	ce
serait	VER:cond	être
chouette	ADJ	chouette
de	PRP	de
trouver	VER:infi	trouver
le	DET:def	le
trésor	NOM	trésor
et	KON	et
de	PRP	de
pouvoir	VER:infi	pouvoir
le	PRO:clo	le
partager	VER:infi	partager
alors	ADV	alors
qu'	KON	que
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
on	PRO:cls	on
attend	VER:pres	attendre
suivons	VER:impe	suivre
l'	PRO:clo	le
arc-en-ciel	VER:impe	<unknown>
les	DET:def	le
deux	NUM	@card@
amis	NOM	ami
furent	AUX:simp	être
prêt	ADJ	prêt
en	PRP	en
un	DET:ind	un
instant	NOM	instant
et	KON	et
se	PRO:clo	se
trouvèrent	VER:simp	trouver
bientôt	ADV	bientôt
dans	PRP	dans
les	DET:def	le
verts	NOM	vert
j'	PRO:cls	je
ai	VER:pres	avoir
hâte	NOM	hâte
de	PRP	de
trouver	VER:infi	trouver
le	DET:def	le
trésor	NOM	trésor
dit	VER:pper	dire
Bouboule	VER:pres	boubouler
tout	PRO:ind	tout
excité	VER:pper	exciter
mais	KON	mais
bientôt	ADV	bientôt
Oui-Oui	NOM	<unknown>
vit	VER:pres	vivre
que	KON	que
l'	DET:def	le
arc-en-ciel	NOM	<unknown>
les	PRO:clo	le
conduisait	VER:impf	conduire
tout	PRO:ind	tout
droit	NOM	droit
dans	PRP	dans
le	DET:def	le
bois	NOM	bois
noir	ADJ	noir
tu	PRO:cls	tu
as	VER:pres	avoir
peur	NOM	peur
du	PRP:det	du
noir	ADJ	noir
.	NAM	<unknown>
oui	FNO	oui
?	NAM	<unknown>
moi	PRO:ton	moi
je	PRO:cls	je
crois	VER:pres	croire
que	KON	que
Oui-Oui	NOM	<unknown>
aussi	ADV	aussi
il	PRO:cls	il
a	VER:pres	avoir
peur	NOM	peur
et	KON	et
lui	PRO:ton	lui
il	PRO:cls	il
a	VER:pres	avoir
pas	ADV	pas
peur	NOM	peur
on	PRO:cls	on
dirait	VER:cond	dire
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
non	FNO	non
on	PRO:cls	on
dirait	VER:cond	dire
qu'	KON	que
il	PRO:cls	il
a	VER:pres	avoir
l'	DET:def	le
habitude	NOM	habitude
hum	FNO	hum
après	ADV	après
tout	ADV	tout
je	PRO:cls	je
ne	ADV	ne
sais	VER:pres	savoir
pas	ADV	pas
si	KON	si
j'	PRO:cls	je
ai	VER:pres	avoir
toujours	ADV	toujours
envie	NOM	envie
d'	PRP	un
aller	VER:infi	aller
chercher	VER:infi	chercher
ce	DET:dem	ce
chaudron	NOM	chaudron
dit	VER:pper	dire
bouboule	VER:pres	boubouler
ah	INT	ah
non	FNO	non
peut-être	ADV	peut-être
qu'	KON	que
il	PRO:cls	il
a	VER:pres	avoir
peur	NOM	peur
regarde	VER:pres	regarder
mais	KON	mais
Oui-Oui	NOM	<unknown>
ne	ADV	ne
renonçait	VER:impf	renoncer
pas	ADV	pas
si	KON	si
facilement	ADV	facilement
l'	DET:def	le
avion	NOM	avion
atterrit	VER:pres	atterrir
en	PRP	en
plein	ADV	plein
milieu	NOM	milieu
de	PRP	de
la	DET:def	le
sombre	ADJ	sombre
forêt	NOM	forêt
oh	INT	oh
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
sombre	ADJ	sombre
hein	INT	hein
-moi	PRO:clo	moi
suis	AUX:pres	être
dit	VER:pper	dire
coura-	NOM	<unknown>
courageusement	ADV	courageusement
Oui-Oui	NOM	<unknown>
scintillant	ADJ	scintillant
dans	PRP	dans
l'	DET:def	le
ombre	NOM	ombre
l'	DET:def	le
arc-en-ciel	NOM	<unknown>
magique	ADJ	magique
se	PRO:clo	se
trouvait	VER:impf	trouver
juste	ADV	juste
devant	PRP	devant
eux	PRO:ton	eux
mais	KON	mais
des	DET:ind	un
yeux	NOM	oeil
féroces	ADJ	féroce
les	PRO:clo	le
fixaient	VER:impf	fixer
dans	PRP	dans
l'	DET:def	le
obscurité	NOM	obscurité
je	PRO:cls	je
n'	ADV	ne
aime	VER:pres	aimer
pas	ADV	pas
trop	ADV	trop
ça	PRO:cls	ça
murmura	VER:simp	murmurer
Bouboule	VER:impe	boubouler
se	PRO:clo	se
prêtant	VER:ppre	prêter
derrière	PRP	derrière
son	DET:pos	son
ami	NOM	ami
ils	PRO:cls	il
arrivèrent	VER:simp	arriver
soudain	ADV	soudain
au	PRP:det	au
pied	NOM	pied
de	PRP	de
l'	DET:def	le
arc-en-ciel	NOM	<unknown>
et	KON	et
là	ADV	là
ils	PRO:cls	il
virent	VER:subp	virer
le	DET:def	le
chaudron	NOM	chaudron
rempli	VER:pper	remplir
de	PRP	de
pièces	NOM	pièce
d'	PRP	un
or	NOM	or
scintillantes	ADJ	scintillant
oh	INT	oh
bah	INT	bah
tu	PRO:cls	tu
vois	VER:pres	voir
ça	PRO:cls	ça
existe	VER:pres	exister
hum	FNO	hum
moi	PRO:ton	moi
j'	PRO:cls	je
aimerais	VER:cond	aimer
bien	ADV	bien
en	PRP	en
voir	VER:infi	voir
moi	PRO:ton	moi
aussi	ADV	aussi
ouais	FNO	ouais
je	PRO:cls	je
crois	VER:pres	croire
qu'	KON	que
on	PRO:cls	on
en	PRO:clo	en
a	VER:pres	avoir
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
beaucoup	ADV	beaucoup
qui	PRO:rel	qui
voudraient	VER:cond	vouloir
voir	VER:infi	voir
un	DET:ind	un
chaudron	NOM	chaudron
rempli	VER:pper	remplir
de	PRP	de
pièces	NOM	pièce
d'	PRP	un
or	NOM	or
ah	INT	ah
oui	FNO	oui
ceux-là	PRO:dem	celui-là
